age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,Days in jail,c_days_from_compas,is_recid,r_days_from_arrest,violent_recid,is_violent_recid,decile_score.1,v_decile_score,priors_count.1,start,end,event,two_year_recid,High,Low,Language_Spanish,sex_Male,race_White,c_charge_degree_M,age_cat_young,age_cat_old
32,0,7,0,0,0,-1,2,1,0,0,0,0,7,2,0,1,1086,0,0,0,1,0,1,0,1,1,0
39,0,2,0,0,2,-2,2,2,1,0,0,0,2,2,2,0,463,1,1,0,1,0,1,1,0,1,0
40,1,8,0,0,15,-1,55,1,0,0,0,0,8,6,15,54,1086,0,0,0,0,0,1,0,0,0,1
22,0,3,0,0,0,-1,71,1,1,0,0,1,3,6,0,70,546,1,1,0,0,0,1,0,0,1,0
30,0,8,0,0,1,0,0,0,1,0,0,1,8,6,1,0,374,1,1,0,0,0,1,1,1,1,0
37,0,2,1,0,4,0,0,169,1,0,0,0,2,2,4,0,913,1,0,0,1,0,1,0,0,1,0
21,0,6,0,0,1,-1,1,1,1,0,0,0,6,6,1,0,306,1,1,0,0,0,1,1,0,1,0
29,0,6,0,0,6,108,150,1,1,0,0,0,6,3,6,0,108,0,1,0,1,0,1,0,0,1,0
31,0,5,0,0,2,0,0,1,1,0,0,0,5,4,2,0,365,1,1,0,1,0,1,0,0,1,0
47,0,6,0,0,1,0,82,0,1,124,0,0,6,3,1,0,8,1,1,0,1,0,1,1,0,0,1
39,0,3,0,0,3,-1,1,2885,0,0,0,0,3,1,3,0,1085,0,0,0,1,0,0,1,0,1,0
56,0,1,0,0,4,-1,0,2,1,0,0,0,1,1,4,0,827,0,0,0,1,0,1,1,1,0,1
29,0,1,0,0,0,-1,2,1,0,0,0,0,1,2,0,1,209,0,0,0,1,0,1,0,0,1,0
50,0,3,0,0,9,-1,425,1,1,0,0,0,3,2,9,0,79,1,1,0,1,0,1,1,0,0,1
25,0,6,0,0,4,0,43,0,1,0,0,0,6,5,4,43,139,1,1,0,0,0,1,0,0,1,0
26,0,10,0,1,1,123,1,555,1,0,1,0,10,6,1,0,123,1,1,0,0,0,1,0,0,1,0
29,0,6,0,0,4,-1,7,1,1,0,0,1,6,3,4,6,39,0,1,0,1,0,1,1,1,1,0
49,0,2,0,0,8,-24,24,24,0,0,0,0,2,1,8,0,406,0,0,0,1,0,1,1,0,0,1
30,0,2,0,0,2,-1,6,1,1,0,0,0,2,2,2,5,282,1,1,0,1,0,1,0,1,1,0
39,0,4,0,0,8,-1,40,1,0,0,0,0,4,2,8,39,1085,0,0,0,1,0,1,0,0,1,0
28,0,5,0,0,3,-62,0,62,1,151,0,0,5,2,3,0,469,0,1,0,1,0,1,1,1,1,0
34,0,2,0,0,0,-1,1,1,0,0,0,0,2,3,0,0,1085,0,0,0,1,0,1,0,0,1,0
53,0,4,0,0,2,-1,41,1,0,0,0,0,4,2,2,40,1085,0,0,0,0,0,1,1,0,0,1
26,0,4,0,0,3,0,33,0,0,0,0,0,4,3,3,33,88,0,0,0,1,0,1,0,0,1,0
27,0,4,0,0,0,0,12,0,0,0,0,0,4,3,0,12,163,0,0,0,1,0,1,1,0,1,0
29,0,6,0,0,0,0,1,0,0,0,0,0,6,3,0,1,1084,0,0,0,1,0,1,0,1,1,0
24,0,5,0,0,0,0,0,1,0,0,0,0,5,4,0,0,1084,0,0,0,1,0,0,0,0,1,0
27,0,5,0,0,1,-1,1,1,0,0,0,0,5,3,1,0,326,0,0,0,1,0,1,0,1,1,0
22,0,7,0,0,0,0,11,0,0,0,0,0,7,6,0,11,1084,0,0,0,0,0,1,0,0,1,0
24,0,2,0,0,0,-1,1,1,0,0,0,0,2,3,0,0,1084,0,0,0,1,0,1,1,0,1,0
49,0,2,0,0,3,0,1,0,0,0,0,0,2,1,3,1,1084,0,0,0,1,0,1,0,0,0,1
21,0,8,0,0,0,-1,1,1,1,0,0,0,8,7,0,0,281,1,1,0,0,0,1,0,0,1,0
34,0,1,0,0,0,-1,1,1,0,0,0,0,1,1,0,0,1084,0,0,0,1,0,1,1,1,1,0
38,0,5,0,0,3,0,1,1,0,0,0,0,5,6,3,1,1084,0,0,0,0,0,1,0,0,1,0
44,0,5,0,0,10,-1,6,1,1,98,0,0,5,2,10,5,465,1,1,0,1,0,0,1,0,0,1
21,0,10,0,0,0,-1,33,1,1,0,0,0,10,9,0,32,160,0,1,1,0,0,0,0,0,1,0
36,0,4,0,0,0,-1,280,1,0,0,0,0,4,3,0,279,1084,0,0,0,1,0,1,0,0,1,0
24,0,5,0,1,1,-1,22,1,1,721,1,0,5,4,1,0,5,1,1,0,1,0,1,1,0,1,0
25,0,9,0,0,5,-1,2,1,0,0,0,0,9,9,5,1,152,0,0,1,0,0,1,0,1,1,0
38,0,1,0,0,0,-1,4,1,0,0,0,0,1,1,0,3,1083,0,0,0,1,0,0,0,0,1,0
28,0,2,0,0,3,0,0,0,0,0,0,0,2,2,3,0,1083,0,0,0,1,0,1,0,1,1,0
31,0,6,0,0,10,-1,1,1,0,0,0,0,6,2,10,0,1083,0,0,0,1,0,0,0,0,1,0
28,0,5,0,0,5,0,0,0,0,0,0,0,5,4,5,0,1083,0,0,0,1,0,1,1,0,1,0
21,0,4,0,0,0,657,53,1,1,0,0,1,4,6,0,0,657,1,1,0,0,0,1,0,1,1,0
41,0,1,0,0,3,-1,1,1,0,0,0,0,1,1,3,0,1083,0,0,0,1,0,1,1,1,0,1
28,0,2,0,0,0,-1,1,1,0,0,0,0,2,2,0,0,1083,0,0,0,1,0,1,1,0,1,0
30,0,4,0,0,0,0,4,1,0,0,0,0,4,3,0,4,670,0,0,0,1,0,1,0,0,1,0
47,0,4,0,0,13,0,66,0,1,0,0,1,4,3,13,66,152,1,1,0,1,0,1,1,1,0,1
24,0,4,0,1,4,-1,1,1,1,0,1,0,4,3,4,0,63,0,1,0,1,0,1,0,0,1,0
33,0,4,0,0,9,0,0,0,0,0,0,0,4,3,9,0,59,0,0,0,1,0,1,1,0,1,0
53,0,6,0,0,3,-1,6,1,1,0,0,1,6,1,3,5,341,1,1,0,1,0,1,0,0,0,1
34,0,2,0,1,0,-1,1,1,0,0,1,0,2,1,0,0,642,0,0,0,1,0,1,1,0,1,0
32,0,7,0,0,9,0,5,0,1,0,0,0,7,4,9,5,15,1,1,0,1,0,1,1,1,1,0
23,0,4,0,0,0,-1,1,1,0,0,0,0,4,4,0,0,1083,0,0,0,1,0,0,0,1,1,0
39,0,1,0,0,2,-1,1,1,1,0,0,0,1,1,2,0,324,0,1,0,1,0,1,0,1,1,0
53,0,1,0,0,1,-1,5,1,1,0,0,0,1,1,1,4,86,1,1,0,1,0,1,1,1,0,1
25,0,3,0,0,0,-1,3,1,0,0,0,0,3,4,0,2,1082,0,0,0,1,0,1,1,1,1,0
29,0,2,0,0,0,-1,1,1,0,0,0,0,2,3,0,0,1082,0,0,0,1,0,1,1,0,1,0
31,0,7,0,0,1,583,6,512,0,0,0,0,7,2,1,0,583,0,0,0,1,0,1,0,0,1,0
32,0,8,0,0,1,-1,2,1,1,0,0,0,8,3,1,1,557,1,1,0,1,0,1,0,0,1,0
53,0,1,0,0,0,-1,1,1,0,0,0,0,1,1,0,0,1082,0,0,0,1,0,1,1,1,0,1
54,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1082,0,0,0,1,0,0,1,1,0,1
31,1,9,0,0,7,-1,1,1,1,0,0,0,9,5,7,0,538,1,1,0,0,0,1,0,1,1,0
26,0,4,0,1,3,-4,2,4,1,0,1,0,4,4,3,0,105,0,0,0,1,0,1,1,1,1,0
41,0,8,0,0,19,0,220,0,1,0,0,0,8,2,19,220,886,0,0,0,1,0,1,0,0,0,1
24,0,4,0,0,2,-1,1,1,0,0,0,0,4,4,2,0,536,0,0,0,1,0,0,0,0,1,0
28,0,1,0,0,0,-1,2,1,0,0,0,0,1,2,0,1,1082,0,0,0,1,0,1,0,1,1,0
53,0,4,0,0,9,-1,118,1,1,0,0,0,4,7,9,0,18,1,1,0,0,0,1,1,0,0,1
23,0,7,0,0,2,0,0,1,1,0,0,0,7,7,2,0,299,1,1,0,0,0,0,0,0,1,0
30,0,9,0,0,4,-1,1,1,1,0,0,1,9,8,4,0,25,1,1,1,0,0,1,0,1,1,0
45,0,6,0,0,4,0,0,140,0,0,0,0,6,4,4,0,1082,0,0,0,1,0,1,0,0,0,1
24,0,7,0,0,0,-1,1,1,0,0,0,0,7,4,0,0,1082,0,0,0,1,0,1,0,1,1,0
25,4,8,0,0,5,-1,10,1,1,0,0,1,8,7,5,9,742,1,0,0,0,0,1,1,1,1,0
39,0,1,0,0,1,-1,14,1,1,0,0,0,1,2,1,13,843,1,0,0,1,0,1,0,0,1,0
47,0,5,0,0,3,0,63,0,0,0,0,0,5,1,3,63,1082,0,0,0,1,0,1,1,1,0,1
31,0,5,0,0,5,-1,1,1,1,0,0,0,5,5,5,0,111,0,0,0,0,0,1,0,1,1,0
28,0,2,0,0,5,-1,3,0,1,280,0,0,2,2,5,2,86,1,1,0,0,0,1,0,0,1,0
27,0,2,0,0,0,-1,44,1,0,0,0,0,2,3,0,43,1081,0,0,0,1,0,1,1,0,1,0
27,0,9,0,0,2,-1,1,1,1,0,0,0,9,8,2,0,18,0,1,1,0,0,1,0,0,1,0
48,0,1,0,0,1,2,126,169,1,0,0,0,1,1,1,0,2,1,1,0,1,0,1,0,0,0,1
22,0,7,0,0,3,-35,1,35,1,0,0,1,7,9,3,0,300,1,1,1,0,0,1,0,0,1,0
27,0,8,0,0,12,-1,32,1,1,0,0,0,8,5,12,31,341,1,1,0,0,0,1,0,0,1,0
26,0,2,0,0,2,-1,1,373,0,0,0,0,2,3,2,0,1081,0,0,0,1,0,1,0,1,1,0
26,1,9,0,0,7,-43,39,43,1,0,0,0,9,5,7,0,553,1,1,0,0,0,1,0,0,1,0
32,0,1,0,0,0,-7,1,7,0,0,0,0,1,2,0,0,1081,0,0,0,1,0,1,1,0,1,0
32,0,2,0,0,1,0,0,885,0,0,0,0,2,6,1,0,1081,0,0,0,0,0,1,0,1,1,0
38,0,1,0,0,1,-1,1,1,0,0,0,0,1,1,1,0,1081,0,0,0,1,0,0,0,0,1,0
28,0,7,0,0,10,15,4,36,1,0,0,0,7,4,10,0,15,0,1,0,1,0,0,0,1,1,0
39,0,9,0,0,16,0,35,0,1,0,0,0,9,7,16,354,381,0,1,0,0,0,1,1,0,1,0
34,0,2,0,0,4,-1,1,1,0,0,0,0,2,2,4,0,1080,0,0,0,1,0,1,0,1,1,0
34,0,3,0,0,5,-1,1,1,1,0,0,0,3,3,5,0,256,0,0,0,1,0,0,0,0,1,0
27,0,8,0,0,13,-1,1,1,1,0,0,1,8,9,13,0,719,1,1,1,0,0,1,0,1,1,0
29,0,3,0,0,0,-1,48,1,0,0,0,0,3,3,0,47,1080,0,0,0,1,0,0,0,0,1,0
27,0,5,0,0,0,0,0,1,0,0,0,0,5,5,0,0,1080,0,0,0,0,0,1,0,0,1,0
38,0,1,0,0,0,-1,2,1,0,0,0,0,1,1,0,1,545,0,0,0,1,0,1,1,0,1,0
53,0,3,0,0,1,-1,1,1,0,0,0,0,3,1,1,0,1080,0,0,0,1,0,0,1,1,0,1
39,0,8,0,0,10,-1,1,1,1,0,0,0,8,5,10,0,276,1,1,0,0,0,1,1,0,1,0
37,1,3,0,0,7,-1,2,1,0,0,0,0,3,1,7,1,1080,0,0,0,1,0,0,0,0,1,0
31,0,3,1,0,1,0,1,0,0,0,0,0,3,5,1,1,109,0,0,0,0,0,1,0,1,1,0
28,0,7,1,0,10,-1,244,0,1,0,0,0,7,6,10,243,503,1,1,0,0,0,1,0,0,1,0
42,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1080,0,0,0,1,0,1,0,0,0,1
44,0,7,0,0,0,-1,4,1,0,0,0,0,7,4,0,3,295,0,0,0,1,0,1,1,0,0,1
35,0,2,0,0,2,-1,1,2,0,0,0,0,2,1,2,0,98,0,0,0,1,0,0,0,0,1,0
29,0,4,0,0,0,-1,28,1,0,0,0,0,4,3,0,27,1080,0,0,0,1,0,0,1,0,1,0
29,0,1,0,0,3,-1,1,1,0,0,0,0,1,2,3,0,1080,0,0,0,1,0,1,0,1,1,0
32,0,3,0,0,0,-1,1,1,1,0,0,0,3,2,0,0,230,1,1,0,1,0,0,0,1,1,0
33,0,7,0,0,0,-1,1,1,0,0,0,0,7,7,0,0,1137,0,0,0,0,0,1,0,1,1,0
37,0,1,0,0,2,-2,1,2,0,0,0,0,1,1,2,0,1079,0,0,0,1,0,1,1,1,1,0
54,0,7,0,0,12,-58,6,58,1,0,0,0,7,3,12,0,291,0,1,0,1,0,1,1,0,0,1
24,0,10,5,1,15,-1,2,1,1,0,1,1,10,9,15,1,132,1,1,1,0,0,1,0,0,1,0
56,0,1,0,0,1,-1,1,1,0,0,0,0,1,1,1,0,1079,0,0,0,1,0,0,0,0,0,1
27,0,7,0,0,1,-1,6,1,0,0,0,0,7,4,1,5,1079,0,0,0,1,0,1,0,0,1,0
62,0,1,0,0,3,-1,1,1,0,0,0,0,1,1,3,0,1079,0,0,0,1,0,1,1,1,0,1
39,0,4,0,0,3,-1,3,1,1,1,0,0,4,2,3,2,928,1,0,0,1,0,1,1,0,1,0
21,0,10,0,3,0,-1,7,1,1,0,3,1,10,9,0,6,318,1,1,1,0,0,1,0,0,1,0
21,0,3,0,0,1,-1,1,1,0,0,0,0,3,5,1,0,1079,0,0,0,0,0,1,1,0,1,0
21,0,9,0,0,1,-1,3,1,1,0,0,0,9,9,1,2,30,1,1,1,0,0,1,0,0,1,0
26,0,2,0,0,1,-1,1,1,0,0,0,0,2,3,1,0,1079,0,0,0,1,0,1,1,1,1,0
26,0,10,0,0,2,-1,1,1,1,1,0,0,10,8,2,0,379,1,1,1,0,0,1,0,0,1,0
39,0,1,0,0,1,-48,1,48,0,0,0,0,1,1,1,0,1079,0,0,0,1,0,1,1,0,1,0
28,0,2,0,0,0,-1,1,1,0,0,0,0,2,2,0,0,1079,0,0,0,1,0,1,0,0,1,0
70,0,1,0,0,1,-13,13,13,0,0,0,0,1,1,1,0,1079,0,0,0,1,0,1,1,1,0,1
43,0,3,0,0,2,-1,6,1,0,0,0,0,3,1,2,5,449,0,0,1,0,0,1,0,0,0,1
23,0,9,0,0,1,-1,1,1,0,0,0,0,9,8,1,0,1079,0,0,1,0,0,0,0,0,1,0
28,0,3,0,0,1,-87,2,87,1,0,0,0,3,3,1,0,653,0,1,0,1,0,0,0,0,1,0
23,0,6,0,0,1,-1,4,1,1,0,0,0,6,5,1,3,44,1,1,0,0,0,1,0,0,1,0
27,0,2,0,0,1,-86,3,3,0,0,0,0,2,2,1,0,287,0,0,0,1,0,1,0,0,1,0
22,0,8,0,1,0,-1,5,1,1,0,1,0,8,9,0,4,50,1,1,1,0,0,1,0,0,1,0
56,0,2,0,0,5,-45,8,45,0,0,0,0,2,1,5,0,1078,0,0,0,1,0,1,1,0,0,1
34,0,1,0,0,1,-1,1,1,0,0,0,0,1,2,1,0,1078,0,0,0,1,0,1,0,0,1,0
44,0,1,0,0,0,-1,0,1,0,0,0,0,1,1,0,0,1078,0,0,0,1,0,1,1,1,0,1
31,0,8,0,0,4,0,1,0,0,0,0,0,8,5,4,1,1078,0,0,0,0,0,0,0,0,1,0
37,0,1,0,0,3,-1,83,1,1,0,0,0,1,2,3,82,725,1,1,0,1,0,1,0,0,1,0
36,0,4,0,0,6,-25,0,26,0,0,0,0,4,2,6,0,1078,0,0,0,1,0,1,1,0,1,0
46,0,4,0,0,5,-1,12,1,0,0,0,0,4,1,5,11,1078,0,0,0,1,0,1,1,1,0,1
33,0,2,0,0,0,-1,54,1,0,0,0,0,2,2,0,53,1078,0,0,0,1,0,1,1,0,1,0
33,0,6,0,0,0,0,0,0,1,0,0,1,6,3,0,0,329,1,1,0,1,0,1,1,0,1,0
41,0,3,0,0,2,-1,16,1,0,0,0,0,3,3,2,15,568,0,0,0,1,0,0,0,0,0,1
47,0,2,0,0,0,-2,1,2,0,0,0,0,2,1,0,0,1078,0,0,0,1,0,0,0,1,0,1
53,0,6,0,0,11,-1,110,1,0,0,0,0,6,3,11,109,1078,0,0,0,1,0,1,0,0,0,1
31,0,6,0,0,1,0,0,1324,0,0,0,0,6,6,1,0,1078,0,0,0,0,0,1,0,0,1,0
70,0,1,0,0,0,-1,1,1,0,0,0,0,1,1,0,0,1078,0,0,0,1,0,0,0,0,0,1
55,0,1,0,0,1,-1,1,1,0,0,0,0,1,1,1,0,1078,0,0,0,1,0,0,0,0,0,1
35,0,8,0,0,4,-1,354,1,1,0,0,0,8,3,4,0,13,1,1,0,1,0,1,0,0,1,0
52,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,96,1,1,0,1,0,1,0,1,0,1
26,0,3,0,0,5,-1,1,1,0,0,0,0,3,2,5,0,1078,0,0,0,1,0,1,0,0,1,0
52,0,1,0,0,6,0,2,0,1,0,0,0,1,1,6,2,682,1,1,1,0,0,1,0,1,0,1
45,0,1,0,0,0,-1,13,1,0,0,0,0,1,1,0,12,1078,0,0,0,1,0,1,0,0,0,1
32,0,2,0,0,2,-1,1,1,0,0,0,0,2,2,2,0,234,0,0,0,1,0,1,1,0,1,0
27,0,5,0,0,0,-1,1,1,0,0,0,0,5,6,0,0,1078,0,0,0,0,0,1,1,0,1,0
59,0,3,0,0,20,-1,199,1,1,0,0,0,3,1,20,198,245,1,1,0,1,0,1,0,0,0,1
25,1,10,6,1,14,-1,7,1,1,0,1,1,10,10,14,6,100,1,1,1,0,0,1,0,0,1,0
40,0,1,0,0,3,-1,1,1,0,0,0,0,1,1,3,0,1077,0,0,0,1,0,1,1,0,0,1
23,0,3,0,0,0,0,1,1,0,0,0,0,3,3,0,1,1077,0,0,0,1,0,1,0,0,1,0
24,0,3,0,0,0,-1,1,1,0,0,0,0,3,4,0,0,1077,0,0,0,1,0,1,0,1,1,0
24,0,7,0,0,0,0,2,0,0,0,0,0,7,4,0,2,831,0,0,0,1,0,0,0,0,1,0
31,0,5,0,0,0,0,2,1,0,0,0,0,5,4,0,2,719,0,0,0,1,0,1,1,0,1,0
29,1,9,0,0,3,-1,1,1,1,0,0,0,9,6,3,0,503,1,1,0,0,0,1,0,0,1,0
22,0,7,0,1,0,0,2,0,0,0,1,0,7,6,0,2,66,0,0,0,0,0,1,0,0,1,0
23,1,6,2,2,6,-1,1,1,1,0,2,1,6,6,6,0,166,0,0,0,0,0,1,0,0,1,0
34,0,2,0,0,5,-1,6,43,1,0,0,1,2,4,5,5,27,1,1,0,1,0,1,1,1,1,0
22,0,4,0,0,1,0,2,1,0,0,0,0,4,6,1,2,289,0,0,0,0,0,1,0,0,1,0
43,0,7,0,0,8,-1,349,1,1,1,0,0,7,5,8,363,720,1,1,0,0,0,1,0,0,0,1
22,0,3,0,0,0,-1,1,2,1,0,0,1,3,5,0,0,15,1,1,0,0,0,1,0,1,1,0
30,0,4,0,0,3,-1,12,1,1,0,0,1,4,4,3,11,148,1,1,0,1,0,1,1,0,1,0
28,0,4,0,0,0,0,0,0,0,0,0,0,4,2,0,0,1077,0,0,0,1,0,1,0,0,1,0
52,0,2,0,0,7,-1,1,1,0,0,0,0,2,2,7,0,1077,0,0,0,1,0,1,1,1,0,1
24,0,9,0,2,1,-1,6,1,1,0,2,0,9,9,1,5,104,0,1,1,0,0,1,0,1,1,0
21,0,6,0,0,1,0,4,1,1,0,0,0,6,6,1,4,253,1,1,0,0,0,1,0,0,1,0
34,0,6,0,0,7,0,0,1,1,1,0,0,6,2,7,0,236,1,1,0,1,0,1,0,0,1,0
24,0,4,0,0,0,-1,1,1,0,0,0,0,4,5,0,0,1077,0,0,0,0,0,1,0,1,1,0
25,0,5,0,0,0,-1,1,1,0,0,0,0,5,4,0,0,1077,0,0,0,1,0,1,0,0,1,0
39,0,1,0,0,1,-1,1,1,0,0,0,0,1,1,1,0,1077,0,0,0,1,0,1,1,0,1,0
25,0,5,0,0,0,0,0,1,0,0,0,0,5,4,0,0,355,0,0,0,1,0,1,1,0,1,0
26,0,6,0,0,0,0,5,0,1,1,0,0,6,6,0,5,168,1,1,0,0,0,1,1,1,1,0
21,0,4,0,0,0,-1,29,1,0,0,0,0,4,5,0,28,1077,0,0,0,0,0,1,0,0,1,0
29,0,7,0,1,9,-1,1,1,1,0,1,0,7,4,9,0,139,1,1,0,1,0,1,0,0,1,0
26,0,4,0,0,0,-1,1,2,0,0,0,0,4,4,0,0,1077,0,0,0,1,0,1,1,1,1,0
52,0,3,0,0,20,-1,28,1,0,0,0,0,3,1,20,27,104,0,0,0,1,0,1,0,0,0,1
22,0,8,0,0,0,-1,1,1,1,0,0,0,8,9,0,0,232,1,1,1,0,0,1,0,0,1,0
30,0,4,0,0,0,0,0,0,1,0,0,0,4,2,0,0,2,0,1,0,1,0,0,1,1,1,0
35,2,8,0,0,9,-1,174,1,0,0,0,0,8,7,9,173,1076,0,0,0,0,0,0,0,0,1,0
25,0,8,0,0,2,-1,1,1,1,0,0,0,8,8,2,0,423,1,1,1,0,0,0,0,0,1,0
39,2,9,2,1,19,-1,180,1,1,1,1,0,9,7,19,179,393,1,1,0,0,0,1,0,0,1,0
30,0,7,0,0,8,-1,45,1,1,0,0,0,7,5,8,44,103,1,1,0,0,0,0,0,0,1,0
53,0,2,0,0,0,-1,11,1,0,0,0,0,2,1,0,10,1076,0,0,0,1,0,1,1,0,0,1
37,0,8,0,0,0,-1,1,1,0,0,0,0,8,7,0,0,1076,0,0,0,0,0,1,0,0,1,0
21,0,8,0,0,0,-1,2,1,1,0,0,0,8,7,0,1,398,1,1,0,0,0,0,0,0,1,0
58,0,2,0,0,5,-1,3,1,0,0,0,0,2,1,5,2,221,0,0,0,1,0,1,1,1,0,1
28,0,1,0,0,0,0,0,1,1,1,0,0,1,2,0,0,47,1,1,0,1,0,1,0,1,1,0
51,0,1,0,0,1,-1,1,1,0,0,0,0,1,1,1,0,508,0,0,0,1,0,1,1,1,0,1
32,0,3,0,0,0,0,1,1,0,0,0,0,3,2,0,1,53,0,0,0,1,0,1,1,0,1,0
39,0,2,0,0,2,-1,1,1,0,0,0,0,2,1,2,0,1075,0,0,0,1,0,1,0,1,1,0
34,0,8,0,4,11,0,1,0,1,0,4,1,8,8,11,1,107,1,1,1,0,0,1,0,0,1,0
36,0,3,0,0,1,0,95,1,0,0,0,0,3,2,1,95,160,0,0,0,1,0,1,0,0,1,0
41,0,1,0,0,0,-1,1,1,0,0,0,0,1,1,0,0,1075,0,0,0,1,0,1,0,0,0,1
61,0,4,0,0,13,64,66,279,1,0,0,0,4,2,13,0,64,0,1,0,1,0,1,0,0,0,1
37,0,1,0,0,2,-1,5,1,1,0,0,0,1,1,2,4,118,1,1,0,1,0,1,1,0,1,0
30,0,9,1,0,10,0,94,0,0,0,0,0,9,6,10,283,1075,0,0,0,0,0,1,0,0,1,0
31,0,4,0,0,7,-1,54,1,1,0,0,0,4,4,7,53,198,1,1,0,1,0,1,0,0,1,0
34,0,7,0,0,2,-1,1,1,1,0,0,0,7,6,2,0,83,1,1,0,0,0,1,1,0,1,0
50,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1075,0,0,0,1,0,1,0,1,0,1
56,0,4,0,0,8,0,0,330,0,0,0,0,4,3,8,0,1075,0,0,0,1,0,1,0,1,0,1
56,0,2,0,0,0,-1,1,1,0,0,0,0,2,1,0,0,1075,0,0,0,1,0,1,0,1,0,1
37,0,1,0,0,3,-1,1,1,0,0,0,0,1,1,3,0,1075,0,0,0,1,0,1,1,1,1,0
37,0,10,0,0,6,-110,106,111,0,0,0,0,10,4,6,0,417,0,0,0,1,0,0,1,0,1,0
63,0,3,0,0,6,-1,25,0,0,0,0,0,3,2,6,24,1075,0,0,0,1,0,1,0,0,0,1
21,0,9,1,1,1,-1,3,1,1,0,1,0,9,6,1,2,35,1,1,0,0,0,1,0,0,1,0
56,0,8,0,0,24,22,6,92,0,0,0,0,8,4,24,0,22,0,0,0,1,0,1,0,0,0,1
35,0,9,0,0,1,0,0,1471,0,0,0,0,9,6,1,0,1074,0,0,0,0,0,1,0,1,1,0
23,0,10,3,1,6,-1,136,1,1,0,1,0,10,6,6,666,1001,1,1,0,0,0,1,0,0,1,0
26,0,5,0,0,2,0,0,0,0,0,0,0,5,4,2,0,1074,0,0,0,1,0,0,1,1,1,0
41,0,4,0,0,7,0,1,0,1,0,0,0,4,2,7,1,20,1,1,0,1,0,0,0,0,0,1
25,0,3,0,0,1,0,42,0,0,0,0,0,3,4,1,42,60,0,0,0,1,0,1,1,1,1,0
34,0,4,0,0,6,-1,52,1,0,0,0,0,4,2,6,51,803,0,0,0,1,0,0,0,0,1,0
26,1,8,1,0,6,-1,1,1,1,445,0,0,8,3,6,0,202,1,1,0,1,0,1,0,0,1,0
26,0,3,0,0,2,-1,148,1,1,0,0,0,3,4,2,147,370,1,1,0,1,0,1,0,0,1,0
41,0,8,0,0,8,0,65,0,1,0,0,0,8,4,8,65,177,1,1,0,1,0,0,0,0,0,1
45,0,4,0,0,4,0,0,375,0,0,0,0,4,3,4,0,1073,0,0,0,1,0,0,1,0,0,1
23,0,5,0,0,1,0,0,1,0,0,0,0,5,7,1,0,302,0,0,0,0,0,1,0,0,1,0
29,0,8,0,0,6,-1,1,1,1,0,0,0,8,4,6,0,97,1,1,0,1,0,1,0,0,1,0
21,0,10,0,0,0,0,7,1,0,0,0,0,10,8,0,7,84,0,0,1,0,0,1,0,0,1,0
52,0,9,0,0,7,-1,118,1,1,0,0,1,9,3,7,117,171,1,1,0,1,0,1,0,0,0,1
21,0,6,1,0,2,-12,12,12,1,0,0,0,6,7,2,0,859,1,0,0,0,0,0,0,0,1,0
49,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,410,1,1,0,1,0,1,0,1,0,1
23,0,5,0,0,0,-1,1,1,1,0,0,0,5,5,0,0,384,1,1,0,0,0,0,0,0,1,0
49,0,3,0,0,10,-1,10,1,1,0,0,0,3,2,10,9,106,1,1,0,1,0,1,0,0,0,1
22,0,6,0,0,0,0,0,1,0,0,0,0,6,6,0,0,1073,0,0,0,0,0,0,0,0,1,0
31,0,8,0,0,9,-1,1,1,1,0,0,0,8,2,9,0,206,1,1,0,1,0,0,0,0,1,0
26,0,9,3,0,3,-1,205,2022,1,0,0,0,9,9,3,281,357,0,1,1,0,0,1,0,1,1,0
25,0,9,0,0,5,-1,1,1,1,0,0,0,9,5,5,0,128,1,1,0,0,0,0,0,0,1,0
27,1,8,0,1,4,300,1,707,1,0,1,0,8,10,4,0,300,1,1,1,0,0,1,0,1,1,0
29,0,4,0,0,0,0,0,1,0,0,0,0,4,3,0,0,1073,0,0,0,1,0,1,0,0,1,0
21,0,9,0,0,1,-1,2,1,0,0,0,0,9,10,1,1,34,0,0,1,0,0,1,0,0,1,0
23,0,8,0,0,0,-1,2,1,1,23,0,1,8,8,0,1,21,0,1,1,0,0,1,0,0,1,0
28,0,2,0,0,0,0,0,1,0,0,0,0,2,2,0,0,225,0,0,0,1,0,1,1,0,1,0
31,0,6,0,0,2,0,117,1,0,0,0,0,6,3,2,117,1073,0,0,0,1,0,0,1,1,1,0
65,0,1,0,0,0,-1,1,1,0,0,0,0,1,1,0,0,1072,0,0,0,1,0,0,1,0,0,1
28,0,3,0,0,0,-1,2,1,0,0,0,0,3,2,0,1,272,0,0,0,1,0,1,1,0,1,0
58,0,3,0,0,10,0,0,0,1,0,0,0,3,1,10,0,1069,1,0,0,1,0,1,1,1,0,1
35,0,7,0,0,0,-1,2,1,0,0,0,0,7,2,0,1,1072,0,0,0,1,0,1,0,0,1,0
35,0,3,0,0,3,-1,1,1,1,1,0,0,3,2,3,0,934,1,0,0,1,0,1,1,1,1,0
